coincidences discrepancies reprod_index
7599540 210 1 0.995260663507109
7630735 212 1 0.995305164319249
7560040 210 1 0.995260663507109
7549159 211 0 1
7531885 212 0 1
7569493 211 0 1
7526578 212 1 0.995305164319249
7541228 211 0 1
7603614 211 0 1
7617729 211 1 0.995283018867924
7563316 210 1 0.995260663507109
7526852 210 1 0.995260663507109
7563710 211 1 0.995283018867924
7612153 212 1 0.995305164319249
7618455 212 0 1
7530225 210 1 0.995260663507109
7560443 210 1 0.995260663507109
7626808 211 0 1
7536032 210 1 0.995260663507109
7546369 211 0 1
9835331 210 1 0.995260663507109
7528185 210 1 0.995260663507109
7602606 211 0 1
7528896 211 1 0.995283018867924
7571380 212 1 0.995305164319249
7626174 210 1 0.995260663507109
7567868 213 1 0.995327102803738
7532068 211 1 0.995283018867924
9842847 211 1 0.995283018867924
7526755 210 1 0.995260663507109
7526586 210 1 0.995260663507109
7535595 210 1 0.995260663507109
7527468 212 0 1
7622043 211 0 1
7551771 213 0 1
7552950 212 1 0.995305164319249
7533120 211 0 1
7551713 210 1 0.995260663507109
7528335 211 0 1
7632420 210 1 0.995260663507109
7552658 211 1 0.995283018867924
7560105 210 1 0.995260663507109
7605871 212 1 0.995305164319249
7564084 214 0 1
7541942 212 1 0.995305164319249
7555809 210 1 0.995260663507109
7617928 210 1 0.995260663507109
7528354 210 1 0.995260663507109
7531101 211 1 0.995283018867924
7626113 210 1 0.995260663507109
7539914 210 1 0.995260663507109
7528917 210 1 0.995260663507109
7616751 211 1 0.995283018867924
7561359 212 0 1
7530339 212 1 0.995305164319249
7534710 212 0 1
7548818 211 1 0.995283018867924
7568979 211 1 0.995283018867924
7627422 211 0 1
7539294 211 0 1
7569488 212 0 1
7558210 211 0 1
7617648 211 0 1
7616381 211 1 0.995283018867924
7550734 211 1 0.995283018867924
7547142 210 1 0.995260663507109
7531346 212 0 1
7604671 210 1 0.995260663507109
7611264 210 1 0.995260663507109
7624574 211 1 0.995283018867924
7529158 212 0 1
7568412 213 0 1
7615323 210 1 0.995260663507109
7631878 211 1 0.995283018867924
7541328 210 1 0.995260663507109
7526355 212 0 1
7542904 211 0 1
7559741 210 1 0.995260663507109
7536393 210 1 0.995260663507109
7533567 210 1 0.995260663507109
7554899 212 0 1
7569602 211 0 1
7525721 211 0 1
7559070 214 0 1
7551338 211 1 0.995283018867924
7555160 210 1 0.995260663507109
7600332 210 1 0.995260663507109
7545563 210 1 0.995260663507109
7628958 210 1 0.995260663507109
7600091 210 1 0.995260663507109
7564670 211 1 0.995283018867924
7542033 210 1 0.995260663507109
7630454 211 0 1
9841460 210 1 0.995260663507109
7612260 212 0 1
7525760 210 1 0.995260663507109
7566636 212 0 1
9845882 210 1 0.995260663507109
7537288 210 1 0.995260663507109
7604718 211 1 0.995283018867924
9847649 212 0 1
7573459 212 1 0.995305164319249
7525818 210 1 0.995260663507109
7629279 211 1 0.995283018867924
7612274 211 1 0.995283018867924
7612642 211 1 0.995283018867924
7627737 210 1 0.995260663507109
7629355 211 0 1
11820496 210 1 0.995260663507109
7601290 211 1 0.995283018867924
11826179 210 1 0.995260663507109
7555834 212 0 1
7604457 210 1 0.995260663507109
7602388 211 1 0.995283018867924
7625247 210 1 0.995260663507109
7536550 210 1 0.995260663507109
9848914 210 1 0.995260663507109
7535836 211 1 0.995283018867924
9843643 211 1 0.995283018867924
7617676 211 1 0.995283018867924
7571286 212 1 0.995305164319249
7533678 211 1 0.995283018867924
7624734 212 1 0.995305164319249
7569148 211 0 1
7540882 213 1 0.995327102803738
7535764 210 1 0.995260663507109
7630325 211 0 1
9834734 210 1 0.995260663507109
7601849 210 1 0.995260663507109
7568695 211 1 0.995283018867924
7630455 210 1 0.995260663507109
14509891 211 1 0.995283018867924
7599093 211 1 0.995283018867924
7539073 210 1 0.995260663507109
7553116 210 1 0.995260663507109
7612789 212 1 0.995305164319249
7534118 210 1 0.995260663507109
7612707 210 1 0.995260663507109
7604461 212 1 0.995305164319249
7610692 211 1 0.995283018867924
7534872 211 0 1
7621622 211 1 0.995283018867924
15728978 210 1 0.995260663507109
7623652 210 1 0.995260663507109
7623565 210 1 0.995260663507109
7601471 211 1 0.995283018867924
7535028 211 1 0.995283018867924
7536565 210 1 0.995260663507109
7533503 210 1 0.995260663507109
7563830 212 0 1
7545159 210 1 0.995260663507109
7562480 210 1 0.995260663507109
9834757 211 1 0.995283018867924
7606951 210 1 0.995260663507109
7615619 210 1 0.995260663507109
7612677 210 1 0.995260663507109
14507198 210 1 0.995260663507109
7540906 210 1 0.995260663507109
7617058 211 1 0.995283018867924
7571705 210 1 0.995260663507109
7537147 211 1 0.995283018867924
7574015 212 1 0.995305164319249
9835258 211 1 0.995283018867924
7623509 211 1 0.995283018867924
11825083 210 1 0.995260663507109
7631175 211 1 0.995283018867924
7539639 210 1 0.995260663507109
7535146 211 0 1
7624068 210 1 0.995260663507109
7557062 212 0 1
7614860 211 1 0.995283018867924
7535023 211 0 1
7612864 210 1 0.995260663507109
7606971 210 1 0.995260663507109
7566162 211 0 1
7599757 212 1 0.995305164319249
11814427 211 1 0.995283018867924
7631142 211 1 0.995283018867924
14481425 210 1 0.995260663507109
7529178 211 0 1
7629440 210 0 1
7531588 209 1 0.995238095238095
7540016 209 1 0.995238095238095
7564552 210 0 1
7564439 212 0 1
11822707 211 0 1
7528362 211 0 1
7534755 211 1 0.995283018867924
7539788 210 0 1
7534416 210 1 0.995260663507109
7525986 211 1 0.995283018867924
7571729 211 0 1
7526119 210 0 1
7528229 212 0 1
7528121 211 1 0.995283018867924
7571085 211 1 0.995283018867924
7551662 210 1 0.995260663507109
7570846 210 1 0.995260663507109
7535243 212 0 1
7527402 209 1 0.995238095238095
7567364 209 1 0.995238095238095
7542296 209 1 0.995238095238095
7529365 209 1 0.995238095238095
7529780 210 1 0.995260663507109
7622643 212 0 1
7629785 210 1 0.995260663507109
7630629 209 1 0.995238095238095
7528741 210 0 1
7526813 210 1 0.995260663507109
7631640 210 0 1
7527878 209 1 0.995238095238095
7549226 210 1 0.995260663507109
7551484 209 1 0.995238095238095
7547858 209 1 0.995238095238095
7545876 209 1 0.995238095238095
7532757 209 1 0.995238095238095
7572207 210 0 1
7559978 210 1 0.995260663507109
7543263 210 0 1
7554950 212 0 1
7551280 210 0 1
7573209 210 0 1
7564111 211 0 1
7557888 211 0 1
7531941 209 1 0.995238095238095
7626962 210 0 1
7545403 209 1 0.995238095238095
7600768 211 0 1
7568079 211 1 0.995283018867924
7566460 210 0 1
7599351 209 1 0.995238095238095
7527379 209 1 0.995238095238095
7560640 210 1 0.995260663507109
7547474 211 0 1
7527070 210 0 1
7617429 210 0 1
7624052 210 1 0.995260663507109
7526853 210 0 1
7545281 211 1 0.995283018867924
7533463 209 1 0.995238095238095
7547504 209 1 0.995238095238095
7540442 211 1 0.995283018867924
7539221 210 0 1
7541538 210 1 0.995260663507109
7565989 209 1 0.995238095238095
7558148 210 1 0.995260663507109
7570791 209 1 0.995238095238095
7540726 209 1 0.995238095238095
7550279 211 0 1
7628991 209 1 0.995238095238095
7533407 210 0 1
7570659 209 1 0.995238095238095
7530895 210 0 1
7539490 209 1 0.995238095238095
7618496 210 0 1
7630613 209 1 0.995238095238095
7533345 211 0 1
7548620 210 1 0.995260663507109
7548346 210 1 0.995260663507109
7573824 209 1 0.995238095238095
7544960 210 1 0.995260663507109
7603168 209 1 0.995238095238095
7563226 211 0 1
7551507 211 0 1
7569390 210 1 0.995260663507109
7526401 209 1 0.995238095238095
7530202 210 0 1
7544656 209 1 0.995238095238095
7529977 209 1 0.995238095238095
7599681 209 1 0.995238095238095
7533295 210 0 1
9838856 209 1 0.995238095238095
7564284 210 1 0.995260663507109
7604679 209 1 0.995238095238095
7528976 210 0 1
7602718 212 0 1
7554979 209 1 0.995238095238095
7600974 209 1 0.995238095238095
7568569 209 1 0.995238095238095
7533035 210 1 0.995260663507109
7560509 211 1 0.995283018867924
7531978 209 1 0.995238095238095
7527167 211 0 1
7601613 209 1 0.995238095238095
7539052 209 1 0.995238095238095
7572278 210 1 0.995260663507109
7527229 209 1 0.995238095238095
7570490 211 1 0.995283018867924
7539158 209 1 0.995238095238095
7530163 212 0 1
7529187 209 1 0.995238095238095
7602726 210 1 0.995260663507109
7552031 209 1 0.995238095238095
7529889 210 1 0.995260663507109
7525890 212 0 1
7604490 209 1 0.995238095238095
7603145 209 1 0.995238095238095
7534048 209 1 0.995238095238095
7548678 209 1 0.995238095238095
7614040 209 1 0.995238095238095
7531559 211 0 1
7532737 211 1 0.995283018867924
7570057 210 0 1
7600097 209 1 0.995238095238095
7528063 211 0 1
7632841 210 1 0.995260663507109
7602760 209 1 0.995238095238095
7553436 209 1 0.995238095238095
7545397 211 0 1
7605273 210 1 0.995260663507109
7532979 211 1 0.995283018867924
7624057 210 1 0.995260663507109
7526842 209 1 0.995238095238095
7599447 209 1 0.995238095238095
7539781 209 1 0.995238095238095
7531164 211 0 1
7527037 210 0 1
7620741 210 0 1
7625706 209 1 0.995238095238095
7632647 210 1 0.995260663507109
7603189 211 0 1
7624893 209 1 0.995238095238095
7549030 210 0 1
7564776 209 1 0.995238095238095
7535280 210 1 0.995260663507109
7630341 209 1 0.995238095238095
7558521 209 1 0.995238095238095
11814255 209 1 0.995238095238095
7621193 209 1 0.995238095238095
9842028 209 1 0.995238095238095
7544229 210 0 1
7535542 210 0 1
7537485 211 0 1
7542040 211 0 1
7624439 209 1 0.995238095238095
7531575 210 0 1
7620143 211 0 1
7630597 211 1 0.995283018867924
7603049 212 0 1
7567941 211 1 0.995283018867924
7599523 209 1 0.995238095238095
7627898 209 1 0.995238095238095
7567858 210 1 0.995260663507109
7631129 210 1 0.995260663507109
7563447 211 1 0.995283018867924
7531464 210 0 1
7539638 210 1 0.995260663507109
7565932 210 1 0.995260663507109
7629802 209 1 0.995238095238095
7560583 209 1 0.995238095238095
11822759 210 0 1
7531137 210 1 0.995260663507109
7614643 210 1 0.995260663507109
7628792 210 1 0.995260663507109
7619944 210 1 0.995260663507109
7573003 210 1 0.995260663507109
7605930 210 0 1
7569166 209 1 0.995238095238095
7607983 209 1 0.995238095238095
7536857 210 0 1
7558859 211 1 0.995283018867924
7575339 210 0 1
7601222 210 1 0.995260663507109
7539741 210 1 0.995260663507109
9845371 210 1 0.995260663507109
7539425 209 1 0.995238095238095
7601620 209 1 0.995238095238095
7575171 209 1 0.995238095238095
7622810 209 1 0.995238095238095
7623431 210 1 0.995260663507109
7530265 209 1 0.995238095238095
7533898 209 1 0.995238095238095
7625626 209 1 0.995238095238095
7624366 209 1 0.995238095238095
7616441 210 0 1
7626860 209 1 0.995238095238095
9845413 210 0 1
7606350 209 1 0.995238095238095
9845406 209 1 0.995238095238095
7603378 210 1 0.995260663507109
7565178 210 0 1
7566751 210 0 1
9840470 210 0 1
7542947 210 0 1
7626857 210 1 0.995260663507109
7601582 209 1 0.995238095238095
7553431 209 1 0.995238095238095
7616685 209 1 0.995238095238095
7541379 210 1 0.995260663507109
7603983 210 0 1
7536528 210 0 1
7621781 209 1 0.995238095238095
7631876 209 1 0.995238095238095
7618559 209 1 0.995238095238095
7571448 210 1 0.995260663507109
9848450 211 1 0.995283018867924
11823378 209 1 0.995238095238095
7571318 210 0 1
7630064 209 1 0.995238095238095
7612317 210 1 0.995260663507109
9845465 209 1 0.995238095238095
7534883 211 1 0.995283018867924
7629742 213 1 0.995327102803738
7539298 211 1 0.995283018867924
7601072 209 1 0.995238095238095
7632757 209 1 0.995238095238095
7619786 210 1 0.995260663507109
7601562 209 1 0.995238095238095
7601161 209 1 0.995238095238095
9837334 210 1 0.995260663507109
7626951 210 1 0.995260663507109
9846945 209 1 0.995238095238095
7605859 209 1 0.995238095238095
7536433 209 1 0.995238095238095
7624322 209 1 0.995238095238095
11814356 209 1 0.995238095238095
7606880 209 1 0.995238095238095
7531881 210 1 0.995260663507109
7605882 210 1 0.995260663507109
7554860 211 1 0.995283018867924
7604534 210 0 1
7619839 210 1 0.995260663507109
7551429 210 0 1
9837110 209 1 0.995238095238095
7541401 210 0 1
7614965 209 1 0.995238095238095
14480986 209 1 0.995238095238095
7626858 210 1 0.995260663507109
7570152 209 1 0.995238095238095
7628974 209 1 0.995238095238095
25941486 209 1 0.995238095238095
7607116 210 1 0.995260663507109
7626647 209 1 0.995238095238095
7569145 210 1 0.995260663507109
7605852 209 1 0.995238095238095
9848997 209 1 0.995238095238095
7527298 209 1 0.995238095238095
11827640 210 1 0.995260663507109
7601311 208 1 0.995215311004785
7574153 210 1 0.995260663507109
7526930 210 0 1
7551731 208 1 0.995215311004785
7568401 210 0 1
7565618 210 0 1
7528097 209 1 0.995238095238095
7551398 208 1 0.995215311004785
7549894 209 0 1
7550770 210 1 0.995260663507109
7544694 209 1 0.995238095238095
7541073 208 1 0.995215311004785
7543403 209 1 0.995238095238095
7573351 209 0 1
7573613 209 0 1
7556343 209 1 0.995238095238095
7526113 210 0 1
7533869 209 1 0.995238095238095
7543071 209 0 1
7549492 209 0 1
7558895 210 1 0.995260663507109
7563242 208 1 0.995215311004785
7544873 209 1 0.995238095238095
7565307 209 1 0.995238095238095
7526161 208 1 0.995215311004785
7573147 209 1 0.995238095238095
7530934 209 1 0.995238095238095
11825588 209 1 0.995238095238095
7546229 209 0 1
7548003 211 1 0.995283018867924
7526240 209 0 1
7528746 210 1 0.995260663507109
7528612 208 1 0.995215311004785
7544456 209 1 0.995238095238095
7556991 208 1 0.995215311004785
7538602 209 1 0.995238095238095
7530082 208 1 0.995215311004785
7555862 208 1 0.995215311004785
7533421 209 0 1
7599481 209 1 0.995238095238095
7540421 209 0 1
7547310 209 0 1
7631336 208 1 0.995215311004785
7555015 208 1 0.995215311004785
7575351 208 1 0.995215311004785
19449823 208 1 0.995215311004785
7530663 209 0 1
7544524 211 1 0.995283018867924
7556983 210 0 1
7575133 209 1 0.995238095238095
7572205 209 1 0.995238095238095
7539143 209 0 1
7557114 209 1 0.995238095238095
7541873 209 1 0.995238095238095
7626283 209 1 0.995238095238095
7572268 208 1 0.995215311004785
11826078 208 1 0.995215311004785
7561462 209 1 0.995238095238095
7553109 210 1 0.995260663507109
7564134 210 0 1
7629776 208 1 0.995215311004785
7551612 211 0 1
9847112 208 1 0.995215311004785
7536154 209 1 0.995238095238095
7540398 208 1 0.995215311004785
7528989 209 0 1
7548706 208 1 0.995215311004785
7612437 208 1 0.995215311004785
7626209 208 1 0.995215311004785
7569597 209 1 0.995238095238095
7533759 209 0 1
7561506 209 1 0.995238095238095
7527801 209 1 0.995238095238095
7527667 208 1 0.995215311004785
7545196 208 1 0.995215311004785
7527304 209 1 0.995238095238095
7568696 208 1 0.995215311004785
7550584 210 0 1
7566705 208 1 0.995215311004785
7623760 210 0 1
7569298 210 0 1
7535670 209 0 1
7528388 209 0 1
7546279 209 1 0.995238095238095
7551714 209 1 0.995238095238095
7558545 210 0 1
7540517 211 0 1
7570315 210 1 0.995260663507109
7561882 208 1 0.995215311004785
7533262 208 1 0.995215311004785
7543058 210 1 0.995260663507109
7551701 208 1 0.995215311004785
7541178 209 0 1
7531873 209 1 0.995238095238095
7543596 210 0 1
7599847 208 1 0.995215311004785
7545362 208 1 0.995215311004785
7533087 209 1 0.995238095238095
7562536 209 1 0.995238095238095
7531362 209 0 1
7544506 210 0 1
7544559 208 1 0.995215311004785
7567439 210 0 1
7564648 209 1 0.995238095238095
7548383 208 1 0.995215311004785
7545513 208 1 0.995215311004785
7530851 209 0 1
7533431 209 0 1
7530168 210 0 1
7531857 210 1 0.995260663507109
7559071 209 0 1
7545526 208 1 0.995215311004785
7532263 208 1 0.995215311004785
7525728 209 0 1
7527437 209 0 1
7534072 208 1 0.995215311004785
7526126 209 1 0.995238095238095
7529183 209 0 1
7528005 210 1 0.995260663507109
7557084 209 1 0.995238095238095
7561897 208 1 0.995215311004785
7544980 211 0 1
7526922 209 0 1
7545315 209 0 1
7570121 208 1 0.995215311004785
7622033 208 1 0.995215311004785
7619835 209 0 1
7535409 208 1 0.995215311004785
7571610 209 0 1
7627854 208 1 0.995215311004785
7529576 210 1 0.995260663507109
11815102 209 0 1
7530549 209 0 1
7623891 209 0 1
7602838 210 0 1
7624175 208 1 0.995215311004785
7626980 209 1 0.995238095238095
7604613 209 1 0.995238095238095
7569601 209 0 1
7625887 208 1 0.995215311004785
7575016 209 1 0.995238095238095
7604532 208 1 0.995215311004785
7554610 209 1 0.995238095238095
7527976 209 1 0.995238095238095
7568499 208 1 0.995215311004785
7628483 210 1 0.995260663507109
7600791 208 1 0.995215311004785
7554853 208 1 0.995215311004785
7629701 209 0 1
7602493 209 0 1
7602361 209 1 0.995238095238095
7536487 209 0 1
7544184 208 1 0.995215311004785
7625393 209 0 1
7541547 210 0 1
7602126 210 1 0.995260663507109
7612272 208 1 0.995215311004785
7526193 209 0 1
7534695 208 1 0.995215311004785
7573856 209 0 1
7525718 209 1 0.995238095238095
7528147 209 1 0.995238095238095
7628048 208 1 0.995215311004785
7536405 209 0 1
7628899 210 0 1
7599623 208 1 0.995215311004785
7529121 209 0 1
7544752 210 0 1
7631419 208 1 0.995215311004785
7626640 208 1 0.995215311004785
7540541 210 1 0.995260663507109
7569624 209 0 1
7544663 208 1 0.995215311004785
7534413 209 0 1
7627671 208 1 0.995215311004785
7533419 209 1 0.995238095238095
7535962 209 0 1
7545042 209 0 1
7601082 208 1 0.995215311004785
7534637 210 1 0.995260663507109
7625466 208 1 0.995215311004785
7548801 208 1 0.995215311004785
7535788 209 1 0.995238095238095
7622241 208 1 0.995215311004785
7534879 208 1 0.995215311004785
7574369 208 1 0.995215311004785
7536021 208 1 0.995215311004785
7564294 208 1 0.995215311004785
7558457 208 1 0.995215311004785
7606345 208 1 0.995215311004785
7530946 209 0 1
7601485 209 1 0.995238095238095
7618133 209 0 1
11814300 208 1 0.995215311004785
7525828 209 0 1
7631634 210 1 0.995260663507109
7536101 208 1 0.995215311004785
7536400 208 1 0.995215311004785
7628920 208 1 0.995215311004785
7611831 208 1 0.995215311004785
7599207 208 1 0.995215311004785
7629281 209 1 0.995238095238095
7532697 208 1 0.995215311004785
7551008 210 1 0.995260663507109
7563237 208 1 0.995215311004785
7605392 209 1 0.995238095238095
9836147 208 1 0.995215311004785
11824599 208 1 0.995215311004785
11815021 208 1 0.995215311004785
7540645 210 0 1
7621894 209 1 0.995238095238095
7617685 208 1 0.995215311004785
9845353 208 1 0.995215311004785
7562890 209 0 1
7535751 208 1 0.995215311004785
7563342 209 1 0.995238095238095
7618334 208 1 0.995215311004785
7534028 208 1 0.995215311004785
7627818 208 1 0.995215311004785
7569065 210 0 1
7627240 209 0 1
7536167 209 0 1
7562983 208 1 0.995215311004785
9837947 209 0 1
7567583 208 1 0.995215311004785
7533954 209 0 1
7621571 208 1 0.995215311004785
7535853 209 1 0.995238095238095
7568248 208 1 0.995215311004785
7602132 209 0 1
7533985 208 1 0.995215311004785
14509937 208 1 0.995215311004785
